,cod_cust_id,dt_fpy,atr_cust_age,dsc_edu_deg,amt_gms,atr_gla,flg_children,amt_cmv,rt_cr,amt_plob_motor,amt_plob_household,amt_plob_health,amt_plob_life,amt_plob_wcomp,atr_edu_deg,amt_premium_total,atr_fpy_to_date,rt_plob_life,rt_plob_household,rt_plob_motor,rt_plob_health,rt_plob_wcomp
4321,4322,1982.0,50.0,3 - BSc/MSc,6163.0,2.0,1.0,127.24,0.79136059642583,487.98,148.35,89.46,2.89,1.0,3,729.6800000000001,17,0.003960640280670979,0.20330829952856044,0.668758908014472,0.12260168841135838,0.0013704637649380549
4322,4323,1994.0,57.0,3 - BSc/MSc,7216.0,1.0,0.0,20.34,0.943248385320182,313.17,231.15,167.92,41.34,45.34,3,798.9200000000001,5,0.05174485555499925,0.28932809292544936,0.3919916887798528,0.2101837480598808,0.056751614679817756
4323,4324,1985.0,25.0,3 - BSc/MSc,3292.0,4.0,1.0,91.36,0.832768036792182,368.18,117.25,183.7,12.89,13.78,3,695.8,14,0.018525438344351827,0.16851106639839036,0.5291463064098879,0.2640126473124461,0.01980454153492383
4324,4325,1976.0,49.0,3 - BSc/MSc,6499.0,4.0,1.0,167.03,0.744912327311371,335.84,172.25,154.25,35.34,55.12,3,752.8,23,0.04694473963868226,0.22881243358129652,0.4461211477151966,0.20490170031880978,0.07321997874601488
4325,4326,1977.0,19.0,1 - Basic,1474.0,1.0,1.0,222.27,0.821769403759658,84.57,977.95,77.57,189.37,57.9,1,1387.3600000000001,22,0.13649665551839463,0.7048999538692192,0.06095750201822165,0.055911947872217725,0.041733940721946715
4326,4327,1976.0,69.0,2 - High School,6838.0,1.0,0.0,-116.35,1.11223461765284,214.93,266.15,237.6,91.35,3.89,2,813.9200000000001,23,0.11223461765284055,0.3269977393355612,0.26406772164340475,0.29192058187536857,0.004779339492824847
4327,4328,1985.0,34.0,2 - High School,3193.0,1.0,1.0,300.74,0.466210015731515,257.27,42.8,192.48,71.68,46.01,2,610.24,14,0.11746198217094915,0.07013633980073414,0.4215882275825904,0.31541688515993704,0.0753965652857892
4328,4329,1978.0,74.0,3 - BSc/MSc,8415.0,3.0,1.0,467.65,0.263745460523366,383.85,107.8,131.58,23.45,22.45,3,669.1300000000001,21,0.035045506852181184,0.16110471806674334,0.5736553435057462,0.19664340262729213,0.033551028948037
4329,4330,1980.0,70.0,2 - High School,7262.0,3.0,0.0,482.65,0.448907367803988,78.46,392.85,178.7,36.34,234.82,2,921.1700000000001,19,0.039449830107363464,0.4264685128695029,0.0851742892191452,0.19399242267985276,0.2549149451241356
4330,4331,1991.0,17.0,1 - Basic,2006.0,4.0,1.0,659.01,0.327767513169274,82.35,545.65,118.8,138.36,132.36,1,1017.52,8,0.13597767120056609,0.5362548156301596,0.08093207013129963,0.11675446182876012,0.13008098120921457
4331,4332,1990.0,78.0,2 - High School,8351.0,2.0,0.0,593.89,0.323084831780199,88.24,412.85,253.16,117.8,42.23,2,914.28,9,0.1288445552784705,0.45155750973443587,0.09651310320689505,0.27689548059675373,0.046189351183444895
4332,4333,1982.0,27.0,3 - BSc/MSc,4174.0,4.0,1.0,14.34,0.955696202531646,130.58,396.2,269.94,33.45,57.79,3,887.96,17,0.03767061579350421,0.44619126987702146,0.1470561737015181,0.3040001801882968,0.06508176043965944
4333,4334,1984.0,57.0,2 - High School,6507.0,4.0,1.0,685.36,0.363408251783346,117.69,662.35,111.91,48.01,175.92,2,1115.8799999999999,15,0.043024339534716995,0.5935674086819372,0.10546832992794924,0.10028856149406747,0.15765136036132918
4334,4335,1984.0,57.0,1 - Basic,6630.0,2.0,1.0,-8.22000000000003,0.977722903722585,325.95,167.8,149.25,16.78,93.46,1,753.24,15,0.022277096277414903,0.222770962774149,0.4327306037916202,0.1981440178429186,0.12407731931389729
4335,4336,1975.0,29.0,3 - BSc/MSc,2691.0,4.0,1.0,487.09,0.363008757090258,270.05,256.15,278.94,3.89,-5.11,3,803.92,24,0.004838789929346204,0.3186262314658175,0.3359165091053837,0.346974823365509,-0.006356353866056325
4336,4337,1976.0,21.0,2 - High School,3354.0,4.0,1.0,104.36,0.852785870356883,96.13,378.4,260.16,110.8,33.23,2,878.72,23,0.1260924981791697,0.43062636562272394,0.1093977603787327,0.2960670065549891,0.03781636926438455
4337,4338,1991.0,67.0,2 - High School,6676.0,3.0,0.0,385.52,0.552893255061699,178.59,402.85,230.6,56.9,49.23,2,918.1700000000001,8,0.06197109467745624,0.4387531720705316,0.1945064639445854,0.25115174749774005,0.05361752180968665
4338,4339,1976.0,65.0,3 - BSc/MSc,6596.0,1.0,1.0,-7.20999999999992,0.968150243483243,316.95,-25.55,183.59,40.23,43.34,3,558.5600000000001,23,0.07202449154969921,-0.04574262389000286,0.5674412775708965,0.32868447436264675,0.07759238040676024
4339,4340,1978.0,51.0,3 - BSc/MSc,5223.0,2.0,1.0,59.68,0.867089402310397,486.76,78.9,58.79,5.78,6.89,3,637.12,21,0.009072074334505274,0.12383852335509794,0.7640005022601708,0.09227461074836765,0.010814289301858362
4340,4341,1988.0,23.0,2 - High School,3359.0,1.0,0.0,82.6800000000001,0.855338814552098,196.15,211.7,197.26,35.23,104.02,2,744.3599999999999,11,0.047329249287978936,0.28440539523886293,0.26351496587672635,0.2650061798054705,0.1397442097909614
4341,4342,1997.0,33.0,2 - High School,3906.0,3.0,1.0,386.97,0.471182481002259,161.92,250.05,202.15,88.46,76.46,2,779.04,2,0.11355001026904908,0.3209719654959951,0.20784555350174574,0.259486034093243,0.09814643663996714
4342,4343,1977.0,25.0,4 - PhD,1797.0,3.0,1.0,107.37,0.775137173628689,216.15,-5.55,121.58,113.02,143.47,4,588.67,22,0.1919921178249274,-0.009428032683846638,0.3671836512817029,0.20653337183821158,0.24371889173900488
4343,4344,1994.0,44.0,2 - High School,4116.0,4.0,0.0,12.12,0.947515022976317,278.83,156.7,234.6,28.34,8.78,2,707.25,5,0.04007069635913751,0.22156238953693883,0.39424531636620713,0.33170731707317075,0.012414280664545776
4344,4345,1995.0,56.0,2 - High School,5535.0,1.0,1.0,-99.46,1.08617656589973,291.5,340.05,158.03,56.9,17.56,2,864.04,4,0.06585343271144854,0.39355816860330545,0.337368640340725,0.18289662515624278,0.02032313318827832
4345,4346,1978.0,65.0,3 - BSc/MSc,7450.0,1.0,0.0,459.87,0.414125181246979,252.16,299.5,209.15,22.67,44.12,3,827.6,21,0.027392460125664573,0.36188980183663605,0.3046882551957467,0.2527187046882552,0.05331077815369743
4346,4347,1978.0,35.0,3 - BSc/MSc,3903.0,2.0,1.0,332.39,0.563050176056338,372.07,246.15,88.46,34.45,76.79,3,817.9200000000001,21,0.04211903364632238,0.3009463028169014,0.4548977895148669,0.10815238654147104,0.09388448748043818
4347,4348,1994.0,34.0,3 - BSc/MSc,3485.0,4.0,1.0,62.6899999999999,0.868688230008985,259.27,107.25,264.05,17.67,19.56,3,667.8,5,0.026460017969451938,0.1606019766397125,0.3882449835280024,0.395402815214136,0.029290206648697213
4348,4349,1984.0,40.0,3 - BSc/MSc,3631.0,4.0,1.0,345.29,0.463106613116038,349.4,132.25,181.59,23.67,2.78,3,689.6899999999999,15,0.03431976685177399,0.19175281648276762,0.506604416476968,0.263292203743711,0.004030796444779538
4349,4350,1987.0,54.0,3 - BSc/MSc,6311.0,1.0,1.0,390.08,0.411334240980259,415.08,128.9,135.58,12.78,12.78,3,705.12,12,0.018124574540503743,0.18280576355797595,0.5886657590197413,0.19227932834127526,0.018124574540503743
4350,4351,1982.0,17.0,1 - Basic,1122.0,1.0,1.0,502.22,0.310462987182841,86.24,244.5,121.58,282.72,29.56,1,764.6,17,0.3697619670415904,0.3197750457755689,0.11279100183102275,0.15901124771122155,0.03866073764059639
4351,4352,1975.0,54.0,2 - High School,6214.0,4.0,1.0,91.6900000000001,0.870832410892185,149.03,426.75,210.93,87.24,29.45,2,903.4000000000001,24,0.09656851892849234,0.472382112021253,0.16496568518928492,0.2334846136816471,0.03259907017932256
4352,4353,1980.0,67.0,3 - BSc/MSc,6842.0,4.0,0.0,220.27,0.630750933397567,131.36,107.8,378.07,26.56,20.45,3,664.24,19,0.03998554739250873,0.162290738287366,0.19775984583885345,0.5691768035649765,0.030787064916295313
4353,4354,1995.0,26.0,2 - High School,3075.0,4.0,1.0,33.01,0.932427867534858,188.59,304.5,275.94,58.01,31.45,2,858.49,4,0.06757213246514228,0.3546925415555219,0.2196764085778518,0.3214248273130729,0.036634090088411043
4354,4355,1991.0,50.0,2 - High School,5780.0,1.0,1.0,2.00999999999999,0.95363567701181,434.86,-5.55,120.69,24.56,8.0,2,582.56,8,0.04215874759681407,-0.009526915682504807,0.7464638835484758,0.20717179346333425,0.013732491073880804
4355,4356,1992.0,60.0,3 - BSc/MSc,6856.0,1.0,1.0,583.88,0.311252884484865,308.17,335.05,148.36,34.34,58.12,3,884.04,7,0.03884439618116828,0.3789986878421791,0.34859282385412427,0.167820460612642,0.06574363150988644
4356,4357,1985.0,59.0,2 - High School,6620.0,3.0,1.0,390.08,0.473863002585813,426.86,256.15,100.13,7.78,-2.0,2,788.92,14,0.009861582923490342,0.32468437864422245,0.5410688029204482,0.12692034680322467,-0.002535111291385692
4357,4358,1998.0,47.0,2 - High School,3989.0,1.0,1.0,-24.11,0.998705793392276,358.29,128.35,180.59,19.56,0.89,2,687.6800000000001,1,0.028443462075383896,0.18664204281060956,0.5210126803164262,0.26260760818985573,0.0012942066077245228
4358,4359,1976.0,77.0,2 - High School,7639.0,3.0,0.0,347.29,0.509085394799304,180.59,191.7,261.16,30.45,94.46,2,758.3600000000001,23,0.040152434200116036,0.2527823197426024,0.23813228545809376,0.34437470330713643,0.12455825729205124
4359,4360,1986.0,57.0,3 - BSc/MSc,5191.0,4.0,1.0,112.48,0.808651597817615,226.71,180.6,272.05,-1.0,40.12,3,718.48,13,-0.0013918271907359982,0.2513639906469213,0.3155411424117582,0.3786465872397283,0.055840106892328246
4360,4361,1987.0,36.0,3 - BSc/MSc,3644.0,4.0,1.0,184.93,0.692293034709193,202.15,107.8,301.39,39.34,31.56,3,682.2399999999999,12,0.05766299249530958,0.15800891181988744,0.29630335365853666,0.44176536116322707,0.04625938086303941
4361,4362,1990.0,64.0,3 - BSc/MSc,6455.0,3.0,1.0,472.99,0.163674531866655,514.21,34.45,47.01,3.89,-4.11,3,595.45,9,0.006532874296750356,0.057855403476362414,0.8635653707280209,0.0789486942648417,-0.006902342765975312
4362,4363,1984.0,30.0,2 - High School,3159.0,4.0,1.0,-171.58,1.17449169087186,94.13,290.05,94.35,120.8,240.71,2,840.0400000000001,15,0.1438026760630446,0.3452811770868054,0.11205418789581446,0.11231608018665776,0.28654587876767773
4363,4364,1982.0,62.0,3 - BSc/MSc,6194.0,4.0,1.0,472.21,0.158867911760725,474.09,23.9,70.57,10.89,11.67,3,591.12,17,0.018422655298416565,0.04043172283123562,0.8020198944376776,0.11938354310461495,0.019742184328055218
4364,4365,1994.0,43.0,3 - BSc/MSc,4123.0,3.0,1.0,446.98,0.346007288447948,449.42,157.25,76.68,30.45,7.89,3,721.6899999999999,5,0.042192631185134895,0.21789133838628777,0.6227327522897643,0.10625060621596533,0.01093267192284776
4365,4366,1983.0,54.0,3 - BSc/MSc,6771.0,1.0,1.0,786.14,0.184562645139887,224.82,482.3,183.59,30.56,73.46,3,994.7300000000001,16,0.030721904436379715,0.48485518683461837,0.2260110783830788,0.18456264513988718,0.0738491852060358
4366,4367,1996.0,31.0,3 - BSc/MSc,2578.0,1.0,1.0,174.26,0.748773876315955,184.59,265.05,193.26,65.79,84.46,3,793.1500000000001,3,0.08294774002395511,0.33417386370799973,0.23273025278951015,0.24366135031204686,0.10648679316648803
4367,4368,1986.0,27.0,3 - BSc/MSc,2878.0,3.0,1.0,-5.7600000000001,0.964733484859594,341.73,-40.55,184.59,39.23,20.56,3,545.56,13,0.07190776449886356,-0.07432729672263362,0.6263838991128383,0.33834958574675567,0.03768604736417626
4368,4369,1978.0,44.0,4 - PhD,4615.0,4.0,1.0,259.96,0.43008,350.29,-65.0,213.93,-1.11,1.89,4,500.0,21,-0.00222,-0.13,0.7005800000000001,0.42786,0.00378
4369,4370,1978.0,53.0,2 - High School,5383.0,3.0,0.0,119.36,0.867355189650103,233.71,627.9,137.36,34.34,55.01,2,1088.32,21,0.03155321964128198,0.5769442810937959,0.21474382534548664,0.12621287856512792,0.05054579535430756
4370,4371,1980.0,63.0,2 - High School,6451.0,1.0,1.0,187.14,0.729881837628603,345.4,236.7,146.25,32.45,24.56,2,785.3599999999999,19,0.041318630946317624,0.301390445146175,0.4397983090557197,0.1862203320770093,0.03127228277477845
4371,4372,1982.0,39.0,2 - High School,3052.0,4.0,1.0,478.31,0.41204850240643,247.38,310.05,186.59,54.12,57.9,2,856.04,17,0.0632213447969721,0.3621910191112565,0.288981823279286,0.2179687865053035,0.06763702630718191
4372,4373,1991.0,25.0,3 - BSc/MSc,2312.0,1.0,0.0,-0.330000000000041,0.960903328050713,416.3,45.0,138.36,24.67,6.67,3,631.0,8,0.03909667194928685,0.07131537242472266,0.6597464342313788,0.21927099841521397,0.01057052297939778
4374,4375,1998.0,65.0,3 - BSc/MSc,6326.0,3.0,1.0,-40.0000000000001,1.02533783783784,292.61,-15.0,230.71,36.45,47.23,3,592.0,1,0.06157094594594595,-0.02533783783783784,0.49427364864864864,0.38971283783783783,0.0797804054054054
4375,4376,1995.0,73.0,3 - BSc/MSc,8043.0,4.0,0.0,-66.4499999999998,1.04014411203549,80.46,549.55,225.71,67.68,109.13,3,1032.5300000000002,4,0.0655477322692803,0.5322363514861552,0.07792509660736248,0.21859897533243583,0.10569184430476594
4376,4377,1975.0,77.0,2 - High School,7698.0,3.0,0.0,-9.0,0.988333770816928,110.02,976.85,257.05,5.78,21.78,2,1371.48,24,0.004214425292384869,0.7122597485927611,0.0802199084201009,0.18742526321929595,0.01588065447545717
4377,4378,1989.0,76.0,3 - BSc/MSc,7368.0,4.0,0.0,347.63,0.469792259533295,238.49,147.25,304.39,12.89,-0.22,3,702.8,10,0.018340922026180994,0.20951906659077976,0.3393426294820717,0.43311041548093343,-0.0003130335799658509
4378,4379,1996.0,51.0,2 - High School,6068.0,1.0,1.0,-58.78,1.05546798029557,489.98,-5.0,100.24,11.89,11.89,2,609.0,3,0.019523809523809523,-0.008210180623973728,0.8045648604269294,0.1645977011494253,0.019523809523809523
4379,4380,1996.0,21.0,2 - High School,1287.0,3.0,1.0,260.72,0.791840303074457,25.56,990.75,58.79,278.83,18.67,2,1372.6,3,0.20314002622759728,0.7218053329447763,0.018621594055077954,0.042831123415416,0.013601923357132452
4380,4381,1982.0,39.0,2 - High School,4424.0,4.0,1.0,-71.4400000000001,1.0854194640131,510.54,-35.55,57.79,0.0,10.89,2,543.67,17,0.0,-0.06538893078521897,0.939062298820976,0.10629609873636582,0.020030533227877206
4381,4382,1986.0,27.0,3 - BSc/MSc,3203.0,4.0,1.0,199.61,0.689782332467819,209.93,190.05,238.6,60.01,25.45,3,724.0400000000001,13,0.08288216120656317,0.26248549803878235,0.28994254461079494,0.3295398044306944,0.03514999171316501
4382,4383,1979.0,58.0,4 - PhD,6928.0,4.0,1.0,9.79000000000008,0.943676337262013,443.86,48.35,111.91,5.78,7.78,4,617.68,20,0.009357596166299702,0.07827677761947935,0.7185921512757416,0.18117795622328714,0.012595518715192334
4383,4384,1992.0,66.0,1 - Basic,5869.0,3.0,1.0,87.0200000000002,0.850711658403966,320.95,191.7,131.58,26.45,79.68,1,750.3599999999999,7,0.03524974678820833,0.25547737086198624,0.4277280238818701,0.1753558292019831,0.10618902926595236
4384,4385,1987.0,68.0,1 - Basic,7085.0,1.0,0.0,338.97,0.624459600284774,160.92,480.1,212.04,39.34,76.79,1,969.1899999999999,12,0.040590596271113,0.49536210650130524,0.16603555546384094,0.21878063124877475,0.07923111051496612
4385,4386,1983.0,70.0,3 - BSc/MSc,6759.0,1.0,0.0,-181.36,1.16892826274849,131.69,364.5,273.05,80.57,75.79,3,925.5999999999999,16,0.08704624027657736,0.3937986171132239,0.14227528089887642,0.2949978392394123,0.08188202247191012
4386,4387,1997.0,23.0,3 - BSc/MSc,3409.0,4.0,1.0,-28.8900000000001,1.00613990782246,364.29,64.45,175.59,16.56,12.67,3,633.56,2,0.02613801376349517,0.10172675042616328,0.5749889513226846,0.27714817854662543,0.019998105941031633
4387,4388,1993.0,19.0,1 - Basic,3224.0,1.0,1.0,-312.61,1.28996743524857,45.12,543.45,115.69,132.47,155.14,1,991.87,6,0.13355580872493372,0.5479044632865194,0.04548983233689899,0.11663826912801073,0.15641162652363716
4388,4389,1994.0,45.0,3 - BSc/MSc,4236.0,4.0,1.0,375.42,0.316829318228349,415.19,8.9,122.69,15.67,23.67,3,586.12,5,0.026735139561864463,0.015184603835392071,0.7083702995973521,0.2093257353442981,0.040384221661093296
4389,4390,1992.0,60.0,3 - BSc/MSc,4825.0,2.0,0.0,-25.22,1.00034374462899,502.76,58.9,71.57,-0.11,6.89,3,640.0099999999999,7,-0.00017187231449508606,0.09202981203418698,0.7855502257777224,0.11182637771284824,0.010765456789737662
4390,4391,1994.0,37.0,3 - BSc/MSc,3485.0,1.0,0.0,332.65,0.375959659408152,407.52,-16.1,127.58,17.67,36.45,3,573.12,5,0.030831239530988278,-0.028091848129536575,0.7110552763819095,0.22260608598548295,0.06359924623115579
4391,4392,1989.0,41.0,3 - BSc/MSc,4585.0,3.0,1.0,-42.89,1.02833161770528,463.31,39.45,109.02,18.78,0.89,3,631.4499999999999,10,0.029741072135561014,0.06247525536463696,0.7337239686435981,0.17265024942592447,0.0014094544302795157
4392,4393,1982.0,75.0,4 - PhD,8828.0,4.0,0.0,273.74,0.464738765856805,314.95,-11.1,248.49,10.89,-5.11,4,558.12,17,0.01951193291765212,-0.019888196086863038,0.5643051673475238,0.4452268329391529,-0.009155737117465779
4393,4394,1987.0,58.0,3 - BSc/MSc,4176.0,4.0,1.0,-27.0,1.00293151969981,382.96,122.8,137.36,2.0,37.12,3,682.24,12,0.0029315196998123826,0.17999530956848028,0.561327392120075,0.20133677298311448,0.05440900562851782
4394,4395,1987.0,73.0,1 - Basic,8498.0,4.0,0.0,221.5,0.654238904785951,177.7,161.15,160.03,128.69,85.35,1,712.9200000000001,12,0.18051113729450707,0.2260421926723896,0.24925657857824154,0.22447118891320203,0.11971890254165964
4395,4396,1992.0,46.0,2 - High School,5580.0,3.0,1.0,143.25,0.757648651763079,363.18,132.8,162.03,35.45,0.78,2,694.24,7,0.05106303295690252,0.19128831528001844,0.5231332104171468,0.2333919105784743,0.0011235307674579396
4396,4397,1993.0,67.0,1 - Basic,6186.0,1.0,1.0,201.04,0.697143469639316,421.08,201.7,74.57,24.67,24.34,1,746.36,6,0.033053754220483414,0.27024492202154454,0.5641781445951015,0.09991157082373116,0.032611608339139286
4397,4398,1976.0,64.0,1 - Basic,5885.0,1.0,0.0,-26.0,1.00124149575408,310.17,270.6,198.15,-1.0,27.56,1,805.4799999999999,23,-0.0012414957540845212,0.33594875105527144,0.38507473804439596,0.24600238367184787,0.0342156229825694
4399,4400,1982.0,67.0,3 - BSc/MSc,7328.0,2.0,0.0,512.99,0.357700573065903,229.82,299.5,203.15,48.23,56.9,3,837.5999999999999,17,0.05758118433619867,0.3575692454632283,0.2743791786055397,0.2425382043935053,0.06793218720152819
4400,4401,1978.0,19.0,1 - Basic,995.0,3.0,0.0,15.01,0.940570970233498,67.79,92.8,147.36,209.04,156.25,1,673.24,21,0.3104984849385063,0.1378408888360763,0.10069217515299152,0.21888182520349356,0.23208662586893233
4401,4402,1994.0,44.0,1 - Basic,3962.0,3.0,1.0,-101.68,1.0927790146162,343.51,275.6,130.69,42.34,34.34,1,826.4800000000001,5,0.051229309844158355,0.33346239473429484,0.41563014229019446,0.15812844835930692,0.041549704772045296
4402,4403,1981.0,60.0,3 - BSc/MSc,5443.0,1.0,1.0,379.41,0.436943083092003,412.41,147.8,103.13,23.45,31.45,3,718.2400000000001,18,0.032649253731343274,0.20578079750501224,0.5741952550679438,0.14358710180441075,0.043787591891289813
4403,4404,1996.0,25.0,3 - BSc/MSc,3113.0,4.0,1.0,335.52,0.597112332931027,195.26,382.3,207.26,44.12,65.9,3,894.84,3,0.04930490366992982,0.42722721380358497,0.2182066067676903,0.23161682535425326,0.0736444504045416
4404,4405,1976.0,69.0,3 - BSc/MSc,6707.0,1.0,0.0,-61.34,1.05846579573975,422.19,29.45,90.46,57.9,21.56,3,621.56,23,0.09315271252976383,0.04738078383422357,0.679242551000708,0.14553703584529248,0.03468691679001223
4405,4406,1991.0,53.0,3 - BSc/MSc,5591.0,1.0,1.0,-80.01,1.09346540709528,324.84,9.45,161.92,55.01,37.34,3,588.56,8,0.0934654070952834,0.016056137012369173,0.5519233383172489,0.2751121380997689,0.06344297947532963
4406,4407,1987.0,55.0,2 - High School,5533.0,4.0,1.0,564.32,0.14163365182941,482.09,94.45,85.46,18.67,5.89,2,686.5600000000001,12,0.027193544628291773,0.13756991377301328,0.7021818923327895,0.12447564670240036,0.008579002563505009
4407,4408,1980.0,46.0,4 - PhD,6412.0,3.0,1.0,579.88,0.095398328024287,522.43,69.45,63.79,1.0,12.0,4,668.67,19,0.001495506004456608,0.10386289200951143,0.7812972019082657,0.09539832802428702,0.017946072053479294
4408,4409,1990.0,64.0,3 - BSc/MSc,5519.0,3.0,1.0,378.07,0.404632132464808,338.84,83.9,179.7,27.45,47.12,3,677.01,9,0.040545929897638146,0.12392726843030384,0.5004948228238874,0.26543182523153275,0.06960015361663786
4409,4410,1984.0,56.0,3 - BSc/MSc,5230.0,1.0,1.0,433.87,0.255902575079458,386.74,63.35,140.36,8.78,17.45,3,616.6800000000001,15,0.014237529999351363,0.10272750859440877,0.627132386326782,0.22760588960238698,0.028296685477070763
4410,4411,1992.0,22.0,3 - BSc/MSc,2470.0,1.0,1.0,616.01,0.403822544642857,163.14,589.0,188.59,41.23,93.24,3,1075.2,7,0.03834635416666666,0.5478050595238095,0.15172991071428568,0.1753999255952381,0.08671875
4411,4412,1982.0,74.0,2 - High School,9063.0,4.0,0.0,171.15,0.761386307235658,112.8,300.05,325.84,75.57,7.78,2,822.04,17,0.09192983309814608,0.3650065690234052,0.1372196000194638,0.3963797382122524,0.00946425964673252
4412,4413,1988.0,48.0,3 - BSc/MSc,4590.0,1.0,1.0,392.76,0.281792081420737,470.31,-10.55,90.46,9.78,21.67,3,581.67,11,0.01681365722832534,-0.018137431877181222,0.8085512403940379,0.1555177334227311,0.037254800832086925
4413,4414,1994.0,32.0,3 - BSc/MSc,3411.0,2.0,0.0,-2.7700000000001,0.963703159441587,329.73,48.9,207.15,0.0,26.67,3,612.4499999999999,5,0.0,0.07984325251040902,0.5383786431545433,0.33823169238305173,0.043546411951996086
4414,4415,1994.0,52.0,4 - PhD,5190.0,4.0,1.0,-82.1099999999999,1.10421532846715,555.66,-45.0,35.45,8.89,-7.0,4,548.0,5,0.01622262773722628,-0.08211678832116788,1.013978102189781,0.06468978102189782,-0.012773722627737226
4415,4416,1980.0,32.0,3 - BSc/MSc,4201.0,1.0,0.0,367.77,0.30251101008666,424.97,-16.1,102.24,24.56,27.45,3,563.12,19,0.04361414973717857,-0.028590708907515274,0.7546704077283706,0.18155988066486717,0.04874627077709902
4417,4418,1988.0,58.0,3 - BSc/MSc,5765.0,1.0,0.0,506.32,0.256572779806629,359.29,152.25,166.81,16.56,19.78,3,714.69,11,0.02317088527893212,0.21302942534525457,0.502721459653836,0.2334018945276973,0.027676335194280036
4418,4419,1975.0,73.0,2 - High School,7933.0,1.0,0.0,68.3499999999999,0.849573778945163,171.92,38.35,249.27,82.46,78.57,2,620.5699999999999,24,0.13287783811657025,0.061798024396925416,0.2770356285350565,0.4016791014712281,0.1266094074802198
4419,4420,1979.0,28.0,2 - High School,1765.0,1.0,1.0,249.38,0.662803701564439,151.03,309.5,307.17,10.89,35.12,2,813.7099999999999,20,0.013383146329773509,0.38035663811431597,0.1856066657654447,0.3774932101117106,0.04316033967875533
4420,4421,1986.0,72.0,1 - Basic,7886.0,3.0,0.0,862.51,0.277348489166456,127.69,799.05,146.25,33.34,121.8,1,1228.1299999999999,13,0.02714696326936074,0.6506233053504108,0.1039710779803441,0.11908348464739076,0.09917516875249363
4421,4422,1990.0,60.0,3 - BSc/MSc,6805.0,3.0,0.0,774.92,0.254251193317422,185.37,614.55,163.81,65.68,43.23,3,1072.64,9,0.06123210023866348,0.5729322046539379,0.1728166020286396,0.15271666169451073,0.0403024313842482
4422,4423,1990.0,77.0,2 - High School,8016.0,4.0,0.0,-63.3299999999999,1.05738797143328,135.47,107.25,195.37,42.12,187.7,2,667.9100000000001,9,0.06306238864517673,0.16057552664281113,0.2028267281519965,0.2925094698387507,0.2810258867212648
4423,4424,,54.0,,5376.0,1.0,1.0,481.99,0.09304114490161,533.99,-30.0,52.01,3.0,0.0,n,559.0,,0.005366726296958855,-0.05366726296958855,0.9552593917710197,0.09304114490161002,0.0
4424,4425,1979.0,49.0,3 - BSc/MSc,3024.0,4.0,1.0,428.88,0.152339153982631,513.43,-45.55,59.79,10.89,-3.11,3,535.4499999999999,20,0.020338033429825386,-0.08506863385937063,0.9588757120179289,0.11166308712298069,-0.005808198711364274
4425,4426,1981.0,54.0,3 - BSc/MSc,5974.0,4.0,1.0,415.99,0.199814918981691,538.99,-45.0,53.12,5.0,-1.0,3,551.11,18,0.009072598936691404,-0.08165339043022264,0.97800802017746,0.09638729110340948,-0.0018145197873382808
4426,4427,1991.0,38.0,2 - High School,3055.0,1.0,1.0,-1.54999999999995,0.964187538179597,244.27,117.25,257.05,12.78,23.45,2,654.8000000000001,8,0.019517409896151493,0.17906230910201587,0.37304520464263896,0.39256261453879043,0.03581246182040317
4427,4428,1988.0,73.0,3 - BSc/MSc,7583.0,2.0,0.0,-25.0,1.0,339.62,33.35,212.93,0.0,18.78,3,604.6800000000001,11,0.0,0.05515313885030098,0.5616524442680425,0.35213666732817356,0.03105774955348283
4428,4429,1982.0,73.0,2 - High School,7702.0,1.0,0.0,-60.2299999999999,1.04365930130247,201.15,280.05,276.83,35.23,13.67,2,806.93,17,0.043659301302467375,0.3470561263058754,0.24927812821434328,0.34306569343065696,0.016940750746657084
4429,4430,1984.0,56.0,3 - BSc/MSc,5939.0,2.0,1.0,-39.0,1.0226496901846,510.32,45.0,69.79,0.0,-7.0,3,618.1099999999999,15,0.0,0.07280257559334101,0.8256135639287506,0.11290870557020598,-0.01132484509229749
4430,4431,1976.0,62.0,2 - High School,6523.0,1.0,1.0,-166.69,1.22617926410727,353.4,24.45,82.46,79.57,86.57,2,626.45,23,0.12701731981802217,0.03902945167212068,0.5641312155798547,0.13163061696863276,0.1381913959613696
4431,4432,1976.0,27.0,3 - BSc/MSc,2807.0,1.0,1.0,381.08,0.387215548982918,318.17,88.35,239.6,16.78,-0.22,3,662.68,23,0.02532142210418302,0.13332226715760245,0.480126154403332,0.3615621416068087,-0.0003319852719261182
4432,4433,1996.0,41.0,3 - BSc/MSc,3020.0,1.0,1.0,501.31,0.209222309032995,432.75,99.45,122.58,5.89,4.89,3,665.5600000000001,3,0.008849690486207103,0.14942304225013522,0.6502043392030771,0.1841757317146463,0.007347196345934249
4433,4434,1989.0,25.0,2 - High School,4083.0,4.0,1.0,42.14,0.897238888208645,132.36,106.7,300.5,76.68,37.12,2,653.36,10,0.11736255663034163,0.1633096608301702,0.20258356801763194,0.4599302069303294,0.05681400759152687
4434,4435,1990.0,39.0,1 - Basic,4514.0,1.0,1.0,-0.529999999999973,0.958250870128984,153.14,-1.1,250.27,78.57,105.24,1,586.12,9,0.1340510475670511,-0.0018767487886439639,0.2612775540844878,0.42699447212174985,0.1795536750153552
